id,title,description,publishedAt,tags,categoryId,defaultLanguage,defaultAudioLanguage,thumbnail_default,thumbnail_high,duration,viewCount,likeCount,commentCount,privacyStatus,channel_id,channel_title,channel_description,channel_country,channel_thumbnail,channel_subscriberCount,channel_videoCount
4qVL0BIM7H8,Analytics | Grammarly Admin Essentials,"Unlock deeper insights into your organization’s writing with Grammarly’s Analytics dashboard! In this video, we walk admins through using the dashboard to analyze team usage, discover growth opportunities, and drive brand consistency at scale.

Learn how to explore daily, weekly, or monthly analytics, track adoption across tools like Slack, Coda, and Gmail, and dive into how writing is improving over time. See which Grammarly suggestions are most commonly accepted, identify areas where your team can benefit from extra support, and measure the alignment of your team’s tone with your brand standards.
You’ll also discover new AI usage insights and, for Enterprise plans, advanced features like Authorship—allowing you to see the balance between human and AI-generated text—and the Analytics API for integrating Grammarly data into your business intelligence systems. Don’t forget to encourage employees to track their own progress through personal dashboards!

With Grammarly’s Analytics dashboard, you get actionable data to elevate productivity, strengthen communication, and ensure your brand voice stays strong. Ready to get started? Head to your Admin panel and begin exploring your analytics today!

Learn more at https://gram.ly/3VN8yfQ.",2025-09-14T21:32:55Z,,27,en,en,https://i.ytimg.com/vi/4qVL0BIM7H8/default.jpg,https://i.ytimg.com/vi/4qVL0BIM7H8/hqdefault.jpg,PT3M2S,61,0,0,public,UCfmqLyr1PI3_zbwppHNEzuQ,Grammarly,"Grammarly is the trusted AI assistant for communication and productivity, helping over 40 million people and 50,000 organizations do their best work. Companies like Atlassian, Databricks, and Zoom rely on Grammarly to brainstorm, compose, and enhance communication that moves work forward. Grammarly works where you work, integrating seamlessly with over 500,000 applications and websites.",US,https://yt3.ggpht.com/yuxLf3_zUv4L3U8YQoIH84DtgxtQdP5laOdantgogk6P7tKiNzFDA-JGYRk625usCHhpc5SlaDA=s800-c-k-c0x00ffffff-no-rj,236000,271
1_ZczeKkduA,Brand Tones and Style Rules | Grammarly Admin Essentials,"Unlock consistent, on-brand communication for your team with Grammarly’s Brand Tones and Style Guide features. In this video, we walk admins through setting up these powerful tools to ensure every piece of writing matches your organization’s unique voice and standards.

Learn how to designate Brand Tones—like casual, friendly, or professional—in the Grammarly admin panel, guiding your team to strike the right note in every message. We’ll demonstrate how to answer a few quick questions to build your brand's tone profile, customize it by adding or removing tones, and apply these settings across team workflows. Real-time feedback keeps everyone’s writing aligned, wherever they work.

Next, see how to define Style Rules for your organization. Set up preferred terms, inclusive language standards, and compliance requirements that Grammarly will surface and reinforce as your team writes. You can upload multiple rules, add helpful explanations, and share extra resources with a click.

All these features integrate seamlessly into tools your team already uses, from Google Docs to email. Get started today and empower your team to communicate with clarity, consistency, and confidence from day one.

Learn more at https://gram.ly/3VN8yfQ.",2025-09-14T21:32:12Z,,27,en,en,https://i.ytimg.com/vi/1_ZczeKkduA/default.jpg,https://i.ytimg.com/vi/1_ZczeKkduA/hqdefault.jpg,PT3M5S,90,0,0,public,UCfmqLyr1PI3_zbwppHNEzuQ,Grammarly,"Grammarly is the trusted AI assistant for communication and productivity, helping over 40 million people and 50,000 organizations do their best work. Companies like Atlassian, Databricks, and Zoom rely on Grammarly to brainstorm, compose, and enhance communication that moves work forward. Grammarly works where you work, integrating seamlessly with over 500,000 applications and websites.",US,https://yt3.ggpht.com/yuxLf3_zUv4L3U8YQoIH84DtgxtQdP5laOdantgogk6P7tKiNzFDA-JGYRk625usCHhpc5SlaDA=s800-c-k-c0x00ffffff-no-rj,236000,271
CNDU5v7B_FU,Invite Users | Grammarly Admin Essentials,"In this video, you'll discover the different ways to invite users to Grammarly for your organization—whether you're handling a small team or a large enterprise. We cover secure and streamlined options like Single Sign-On (SSO), which lets your team log in with your existing identity provider for easy access and added security, as well as SCIM provisioning for Enterprise plans, which automates user management and ensures new hires receive Grammarly access immediately.

For those preferring a hands-on approach, you’ll see how to manually invite users via the Admin panel: add emails one-by-one, upload a bulk list, or share an invite link. We also explain how these methods work alongside SSO, maintaining secure access controls. Plus, learn about the different user roles you can assign—from account admins with full IT privileges to account managers, standard users, and customizable roles on Enterprise plans.
No matter how your organization is structured, this video provides you with flexible, secure, and scalable options to roll out Grammarly. If you need further help, our Help Center and Customer Care team are always available. Get started today by inviting your team from the Admin panel!

Learn more at https://gram.ly/3VN8yfQ.",2025-09-14T21:33:47Z,,27,en,en,https://i.ytimg.com/vi/CNDU5v7B_FU/default.jpg,https://i.ytimg.com/vi/CNDU5v7B_FU/hqdefault.jpg,PT3M18S,116,0,0,public,UCfmqLyr1PI3_zbwppHNEzuQ,Grammarly,"Grammarly is the trusted AI assistant for communication and productivity, helping over 40 million people and 50,000 organizations do their best work. Companies like Atlassian, Databricks, and Zoom rely on Grammarly to brainstorm, compose, and enhance communication that moves work forward. Grammarly works where you work, integrating seamlessly with over 500,000 applications and websites.",US,https://yt3.ggpht.com/yuxLf3_zUv4L3U8YQoIH84DtgxtQdP5laOdantgogk6P7tKiNzFDA-JGYRk625usCHhpc5SlaDA=s800-c-k-c0x00ffffff-no-rj,236000,271
5wmTbiiaIuU,Effective Communication Score | Grammarly Admin Essentials,"Discover how to measure and enhance your organization’s writing with Grammarly’s Effective Communication Score (ECS), available to Enterprise plan customers. In this video, we show admins how ECS offers a clear, data-driven view of your team’s communication quality by analyzing Grammarly activity and comparing it to industry benchmarks.

Learn how to find your ECS in the Admin panel’s Analytics tab, explore the detailed breakdown of how Grammarly’s suggestions improve correctness, clarity, inclusivity, style consistency, and brand compliance, and see how your team’s score stacks up. The video walks you through the score analysis dashboard—so you can interpret your results, identify opportunities for growth, and track progress over time.

We share practical tips to raise your organization’s ECS: set up Brand tones and Style rules, reinforce consistent communication, and invite team members to join Grammarly for wider adoption.

Whether you’re looking to boost communication across departments or showcase the impact of Grammarly to stakeholders, ECS gives you the metrics and insights you need. Dive in to learn how strong writing can power better work throughout your company. Ready to get started? Visit your Team overview page in the Admin panel today!

Learn more at https://gram.ly/3VN8yfQ.",2025-09-14T21:32:37Z,,27,en,en,https://i.ytimg.com/vi/5wmTbiiaIuU/default.jpg,https://i.ytimg.com/vi/5wmTbiiaIuU/hqdefault.jpg,PT2M33S,35,0,0,public,UCfmqLyr1PI3_zbwppHNEzuQ,Grammarly,"Grammarly is the trusted AI assistant for communication and productivity, helping over 40 million people and 50,000 organizations do their best work. Companies like Atlassian, Databricks, and Zoom rely on Grammarly to brainstorm, compose, and enhance communication that moves work forward. Grammarly works where you work, integrating seamlessly with over 500,000 applications and websites.",US,https://yt3.ggpht.com/yuxLf3_zUv4L3U8YQoIH84DtgxtQdP5laOdantgogk6P7tKiNzFDA-JGYRk625usCHhpc5SlaDA=s800-c-k-c0x00ffffff-no-rj,236000,271
5Ugu7Mxsi38,Generative AI | Grammarly Admin Essentials,"Unlock powerful AI-driven writing with Grammarly’s generative AI features! In this video, we’ll guide admins through the process of enabling, customizing, and managing AI writing assistance for their teams. Discover how Grammarly’s advanced AI supports your organization with real-time summarization, content generation, quick-reply drafting, and seamless rewriting—directly within the tools your team uses every day. These intuitive capabilities help your team work smarter and communicate more effectively, without the hassle of switching between apps.

Learn about Grammarly’s strong commitment to data security and responsible AI. We adhere to top-tier privacy standards, including enterprise-grade certifications like ISO 42001, and protect your company’s information with trusted safeguards relied on by over 50,000 organizations worldwide.
As an admin, you’ll see how easy it is to manage which Generative AI features are available to your team—turning them on or off for specific groups to match your organization’s needs. Plus, once enabled, your team can start leveraging AI immediately, and you can track usage trends in your Analytics dashboard.

Empower your organization to write clearly, confidently, and efficiently with Grammarly’s AI assistant. Ready to start? Head to your admin panel today and see the difference AI can make.

Learn more at https://gram.ly/3VN8yfQ.",2025-09-14T21:31:44Z,,27,en,en,https://i.ytimg.com/vi/5Ugu7Mxsi38/default.jpg,https://i.ytimg.com/vi/5Ugu7Mxsi38/hqdefault.jpg,PT2M12S,82,0,0,public,UCfmqLyr1PI3_zbwppHNEzuQ,Grammarly,"Grammarly is the trusted AI assistant for communication and productivity, helping over 40 million people and 50,000 organizations do their best work. Companies like Atlassian, Databricks, and Zoom rely on Grammarly to brainstorm, compose, and enhance communication that moves work forward. Grammarly works where you work, integrating seamlessly with over 500,000 applications and websites.",US,https://yt3.ggpht.com/yuxLf3_zUv4L3U8YQoIH84DtgxtQdP5laOdantgogk6P7tKiNzFDA-JGYRk625usCHhpc5SlaDA=s800-c-k-c0x00ffffff-no-rj,236000,271
q2jR6PmLOqU,Snippets and Knowledge Share | Grammarly Admin Essentials,"Supercharge your team’s productivity with Grammarly’s Snippets and Knowledge Share features! In this video, learn how to equip your organization with instant access to approved responses, key company knowledge, and essential resources—right where they work.

Discover how Snippets let admins create reusable text blocks for things like customer replies, product descriptions, or internal updates. Easily build and manage these time-saving shortcuts in the Admin panel, assign them to specific teams, and ensure everyone communicates with clarity and consistency. Your team simply types a quick “\” shortcut to insert approved snippets, eliminating repetitive typing and boosting response times across emails, documents, and more.

Next, see how Knowledge Share transforms onboarding and daily work. Define jargon or acronyms and link supporting resources so team members can hover over unfamiliar terms and instantly get definitions, documentation, or contact information for experts. Add terms individually or in bulk, and use preset collections tailored to your industry.

Whether you’re supporting new hires or streamlining ongoing communication, Snippets and Knowledge Share help your team move faster, stay aligned, and focus on what counts. Get started today by heading to your Admin panel and enabling these powerful tools!

Learn more at https://gram.ly/3VN8yfQ.",2025-09-14T21:31:03Z,,27,en,en,https://i.ytimg.com/vi/q2jR6PmLOqU/default.jpg,https://i.ytimg.com/vi/q2jR6PmLOqU/hqdefault.jpg,PT3M45S,82,0,0,public,UCfmqLyr1PI3_zbwppHNEzuQ,Grammarly,"Grammarly is the trusted AI assistant for communication and productivity, helping over 40 million people and 50,000 organizations do their best work. Companies like Atlassian, Databricks, and Zoom rely on Grammarly to brainstorm, compose, and enhance communication that moves work forward. Grammarly works where you work, integrating seamlessly with over 500,000 applications and websites.",US,https://yt3.ggpht.com/yuxLf3_zUv4L3U8YQoIH84DtgxtQdP5laOdantgogk6P7tKiNzFDA-JGYRk625usCHhpc5SlaDA=s800-c-k-c0x00ffffff-no-rj,236000,271
xTPNx0Gt4Sg,Find your voice with Grammarly | Meet Grammarly’s new tools,"Grammarly is great for work. And now, it’s even better.

Need a space to build out your ideas? Or working on a work proposal that could use a tune-up? Grammarly is rolling out a new set of tools with specialized AI agents built to elevate your work while amplifying your voice. Learn more at https://gram.ly/4nnHpfc. 

We’re talking AI agents like...
 • Proofreader: Catch your errors quickly with a behind-the-scenes editor that helps you spot writing mistakes and strengthen your structure.
 • Expert Review: Get tailored feedback drawn from insights by subject matter experts for stronger on-point writing that hits the mark every time.
 • Reader Reactions: Predict how your target reader might react to your writing so you can adjust every pitch, post, proposal, or email before you hit send.,
 • Paraphraser: Fine-tune your voice to focus your message by homing in on the right tone—whether that’s sounding more human, on-brand, or even more you.

The list goes on.

It’s the Grammarly you know, meets the one you’ve always wanted. Break out of writer’s block and avoid the “That’s not what I meant” conversations while preserving your unique perspective.

After all, it’s your work, it should sound like you.

Follow Grammarly on Instagram and LinkedIn.",2025-09-10T23:31:28Z,Grammarly|AI agents|Proofreader|Proofreading|Paraphraser|Paraphrasing|AI Writing|Writing tool|AI writing editor,27,en,en,https://i.ytimg.com/vi/xTPNx0Gt4Sg/default.jpg,https://i.ytimg.com/vi/xTPNx0Gt4Sg/hqdefault.jpg,PT1M20S,716830,16,0,public,UCfmqLyr1PI3_zbwppHNEzuQ,Grammarly,"Grammarly is the trusted AI assistant for communication and productivity, helping over 40 million people and 50,000 organizations do their best work. Companies like Atlassian, Databricks, and Zoom rely on Grammarly to brainstorm, compose, and enhance communication that moves work forward. Grammarly works where you work, integrating seamlessly with over 500,000 applications and websites.",US,https://yt3.ggpht.com/yuxLf3_zUv4L3U8YQoIH84DtgxtQdP5laOdantgogk6P7tKiNzFDA-JGYRk625usCHhpc5SlaDA=s800-c-k-c0x00ffffff-no-rj,236000,271
W2P7eixJOgc,AI that helps you put the A in GPA | Make the grade with Grammarly,"Still submitting your work into the grade unknown? There’s a better way to do things now. Grammarly just got a major AI upgrade and is packed with AI agents designed for school. See how it can help you do your best work with less stress at https://gram.ly/3VJicjy.

Grammarly’s new writing surface is loaded with AI agents that understand the assignment. We’re talking:

 • AI Grader, which predicts your grade and instructor’s feedback based on your rubric, topic, and course context
 • Proofreader, which sharpens your thesis, strengthens your structure, and improves your phrasing as you write
 • Expert Review, which gives you feedback inspired by subject-matter experts in your field
 • Citations Finder, which scans your writing to identify claims that need support—and finds credible sources that back you up or push you to reconsider your points
 • Plagiarism Checker, which flags unintentional similarities and citation gaps by scanning your work against academic and online sources

The list goes on.

Unlike other AI platforms, Grammarly is focused on helping students use AI without breaking their school’s academic integrity policies. Plus, it ensures your unique voice is preserved, even when you’re working with AI. It’s your essay, after all; it should sound like you.

Follow Grammarly on Instagram and LinkedIn.",2025-09-08T20:00:25Z,ai writing|essay|essay writing|academic writing|writing|grammarly|ai agents|writing agents|citation|plagiarism,27,en,en,https://i.ytimg.com/vi/W2P7eixJOgc/default.jpg,https://i.ytimg.com/vi/W2P7eixJOgc/hqdefault.jpg,PT1M27S,692288,34,0,public,UCfmqLyr1PI3_zbwppHNEzuQ,Grammarly,"Grammarly is the trusted AI assistant for communication and productivity, helping over 40 million people and 50,000 organizations do their best work. Companies like Atlassian, Databricks, and Zoom rely on Grammarly to brainstorm, compose, and enhance communication that moves work forward. Grammarly works where you work, integrating seamlessly with over 500,000 applications and websites.",US,https://yt3.ggpht.com/yuxLf3_zUv4L3U8YQoIH84DtgxtQdP5laOdantgogk6P7tKiNzFDA-JGYRk625usCHhpc5SlaDA=s800-c-k-c0x00ffffff-no-rj,236000,271
4pnUGdXRXN8,AI you’ll wish you had last year | Work faster and smarter with Grammarly,"Still submitting your work into the grade unknown? There’s a better way to do things now. Grammarly just got a major AI upgrade and is packed with AI agents designed for school. See how it can help you do your best work with less stress at https://gram.ly/3HNPWt4.

Grammarly’s new writing surface is loaded with AI agents that understand the assignment. We’re talking:

 • AI Grader, which predicts your grade and instructor’s feedback based on your rubric, topic, and course context
 • Proofreader, which sharpens your thesis, strengthens your structure, and improves your phrasing as you write
 • Expert Review, which gives you feedback inspired by subject-matter experts in your field
 • Citations Finder, which scans your writing to identify claims that need support—and finds credible sources that back you up or push you to reconsider your points
 • Plagiarism Checker, which flags unintentional similarities and citation gaps by scanning your work against academic and online sources

The list goes on.

Unlike other AI platforms, Grammarly is focused on helping students use AI without breaking their school’s academic integrity policies. Plus, it ensures your unique voice is preserved, even when you’re working with AI. It’s your essay, after all; it should sound like you.

Follow Grammarly on Instagram and LinkedIn.",2025-09-06T00:11:12Z,ai writing|essay|essay writing|academic writing|writing|grammarly|ai agents|writing agents|citation|plagiarism,27,en,en,https://i.ytimg.com/vi/4pnUGdXRXN8/default.jpg,https://i.ytimg.com/vi/4pnUGdXRXN8/hqdefault.jpg,PT1M28S,300938,39,0,public,UCfmqLyr1PI3_zbwppHNEzuQ,Grammarly,"Grammarly is the trusted AI assistant for communication and productivity, helping over 40 million people and 50,000 organizations do their best work. Companies like Atlassian, Databricks, and Zoom rely on Grammarly to brainstorm, compose, and enhance communication that moves work forward. Grammarly works where you work, integrating seamlessly with over 500,000 applications and websites.",US,https://yt3.ggpht.com/yuxLf3_zUv4L3U8YQoIH84DtgxtQdP5laOdantgogk6P7tKiNzFDA-JGYRk625usCHhpc5SlaDA=s800-c-k-c0x00ffffff-no-rj,236000,271
N9afgFkfV1w,"AI Agents, Productivity & the Future of Work | Grammarly CEO @ HumanX","Dive into Grammarly CEO Shishir Mehrotra’s talk at the @HumanXConference. He discussed what business leaders can learn from Grammarly's AI strategy: not just as a trend, but as a tool that should work for people. 

💡 From building agents that act like real collaborators to helping users stay authentic in how they communicate, this talk explores what sets Grammarly’s approach to AI apart, how we integrate agents directly into the workflow, and why business leaders should care about AI that interacts with users where they are.

Try Grammarly for yourself: https://gram.ly/45CNYVo

How does your workspace use AI? Let us know in the comments ✨. 

Follow Grammarly on our other socials ⭐️
Instagram: https://www.instagram.com/grammarly 
TikTok: https://www.tiktok.com/@grammarlyofficial
X: https://x.com/Grammarly
LinkedIn: https://www.linkedin.com/company/grammarly/ 
Facebook: https://www.facebook.com/grammarly/

Timestamps:
0:00 Introduction 
1:04 What's Next for Grammarly
3:09 What did the change in AI usage signify to you? 
5:16 How do you see Grammarly’s tools evolving? What have you seen from viewers that has surprised you? 
7:24  What does the term agents mean to you and Grammarly? 
11:24 How is Grammarly focused on preserving human authenticity in communication? 
13:42 How are you thinking of corporate culture as you integrate into your new role? 
17:26 What untapped opportunities in workplace productivity is Grammarly poised to address?",2025-09-03T23:00:32Z,AI|Generative AI|Grammarly|Jobs|Employees|Efficiency|Productivity|AI Agents|Scaling|Shishir Mehrotra|Work|Tech,28,en,en,https://i.ytimg.com/vi/N9afgFkfV1w/default.jpg,https://i.ytimg.com/vi/N9afgFkfV1w/hqdefault.jpg,PT18M55S,247,10,0,public,UCfmqLyr1PI3_zbwppHNEzuQ,Grammarly,"Grammarly is the trusted AI assistant for communication and productivity, helping over 40 million people and 50,000 organizations do their best work. Companies like Atlassian, Databricks, and Zoom rely on Grammarly to brainstorm, compose, and enhance communication that moves work forward. Grammarly works where you work, integrating seamlessly with over 500,000 applications and websites.",US,https://yt3.ggpht.com/yuxLf3_zUv4L3U8YQoIH84DtgxtQdP5laOdantgogk6P7tKiNzFDA-JGYRk625usCHhpc5SlaDA=s800-c-k-c0x00ffffff-no-rj,236000,271
i6l1Ai_gc68,How Grammarly’s AI Supports Clear Communication at Work,"Grammarly’s AI writing assistance helps professionals communicate with clarity and confidence. Lucy, Manager of Design Operations, shares how Grammarly supports her work, making change management easier, improving tone, and ensuring every message is clear and compelling. Try Grammarly today: https://www.grammarly.com/",2025-09-03T05:31:36Z,,27,en,en,https://i.ytimg.com/vi/i6l1Ai_gc68/default.jpg,https://i.ytimg.com/vi/i6l1Ai_gc68/hqdefault.jpg,PT1M38S,231,6,0,public,UCfmqLyr1PI3_zbwppHNEzuQ,Grammarly,"Grammarly is the trusted AI assistant for communication and productivity, helping over 40 million people and 50,000 organizations do their best work. Companies like Atlassian, Databricks, and Zoom rely on Grammarly to brainstorm, compose, and enhance communication that moves work forward. Grammarly works where you work, integrating seamlessly with over 500,000 applications and websites.",US,https://yt3.ggpht.com/yuxLf3_zUv4L3U8YQoIH84DtgxtQdP5laOdantgogk6P7tKiNzFDA-JGYRk625usCHhpc5SlaDA=s800-c-k-c0x00ffffff-no-rj,236000,271
tBRPf3a6a8s,How Grammarly’s AI Helps Professionals Communicate with Confidence,Grammarly’s AI writing assistance helps professionals communicate with clarity and confidence. Customer success professional Chinelo shares how Grammarly supports her daily work—from writing clear emails to adjusting tone and polishing drafts—while keeping her authentic voice. Try Grammarly today: https://www.grammarly.com/,2025-09-03T05:25:45Z,,27,en,en,https://i.ytimg.com/vi/tBRPf3a6a8s/default.jpg,https://i.ytimg.com/vi/tBRPf3a6a8s/hqdefault.jpg,PT1M46S,168,5,0,public,UCfmqLyr1PI3_zbwppHNEzuQ,Grammarly,"Grammarly is the trusted AI assistant for communication and productivity, helping over 40 million people and 50,000 organizations do their best work. Companies like Atlassian, Databricks, and Zoom rely on Grammarly to brainstorm, compose, and enhance communication that moves work forward. Grammarly works where you work, integrating seamlessly with over 500,000 applications and websites.",US,https://yt3.ggpht.com/yuxLf3_zUv4L3U8YQoIH84DtgxtQdP5laOdantgogk6P7tKiNzFDA-JGYRk625usCHhpc5SlaDA=s800-c-k-c0x00ffffff-no-rj,236000,271
w2xMPC6xA6g,"Interns, we’ve got you",Bussin’ and buttoned-up—Grammarly makes it possible. / @Fentifriedchicken,2025-08-05T01:21:39Z,Grammarly|corporate life|funny|skit,22,en,en,https://i.ytimg.com/vi/w2xMPC6xA6g/default.jpg,https://i.ytimg.com/vi/w2xMPC6xA6g/hqdefault.jpg,PT37S,965,13,2,public,UCfmqLyr1PI3_zbwppHNEzuQ,Grammarly,"Grammarly is the trusted AI assistant for communication and productivity, helping over 40 million people and 50,000 organizations do their best work. Companies like Atlassian, Databricks, and Zoom rely on Grammarly to brainstorm, compose, and enhance communication that moves work forward. Grammarly works where you work, integrating seamlessly with over 500,000 applications and websites.",US,https://yt3.ggpht.com/yuxLf3_zUv4L3U8YQoIH84DtgxtQdP5laOdantgogk6P7tKiNzFDA-JGYRk625usCHhpc5SlaDA=s800-c-k-c0x00ffffff-no-rj,236000,271
